1000, 0.042076861372420331, 0.957923138627579669, 1
2000, 0.1093453856247266365, 0.8906546143752733635, 0
3000, 0.2002989536621823617, 0.7997010463378176383, 0
4000, 0.1688950058985450255, 0.8311049941014549745, 1
5000, 0.1062146892655367231, 0.8937853107344632769, 1
6000, 0.1397792958486600105, 0.8602207041513399895, 0
7000, 0.1916441488256079817, 0.8083558511743920183, 0
8000, 0.1284952319379343785, 0.8715047680620656215, 1
9000, 0.115772309516750667, 0.884227690483249333, 0
10000, 0.1698224852071005917, 0.8301775147928994083, 0
11000, 0.157403882755995432, 0.842596117244004568, 1
12000, 0.1169784172661870503, 0.8830215827338129497, 1
13000, 0.1714285714285714285, 0.8285714285714285715, 0
14000, 0.1874274661508704061, 0.8125725338491295939, 0
15000, 0.1279311368358563371, 0.8720688631641436629, 1
16000, 0.1343212237093690248, 0.8656787762906309752, 0
17000, 0.1762376237623762376, 0.8237623762376237624, 0
18000, 0.1418964357767316745, 0.8581035642232683255, 1
19000, 0.1118264520643806857, 0.8881735479356193143, 1
20000, 0.1775607811877241929, 0.8224392188122758071, 0
21000, 0.198254364089775561, 0.801745635910224439, 0
22000, 0.1220801102856705215, 0.8779198897143294785, 0
23000, 0.1778750497413450059, 0.8221249502586549941, 0
24000, 0.1348411602209944751, 0.8651588397790055249, 1
25000, 0.1148325358851674641, 0.8851674641148325359, 0
26000, 0.1739305891848264729, 0.8260694108151735271, 0
27000, 0.1734889058913542463, 0.8265110941086457537, 1
28000, 0.0951236749116607773, 0.9048763250883392227, 1
29000, 0.1525132955910104649, 0.8474867044089895351, 0
30000, 0.1736405902567212451, 0.8263594097432787549, 0
31000, 0.1116704805491990846, 0.8883295194508009154, 1
32000, 0.1090852904820766378, 0.8909147095179233622, 0
33000, 0.1844462540716612377, 0.8155537459283387623, 0
34000, 0.1463193143765253419, 0.8536806856234746581, 0
35000, 0.1806915850489706176, 0.8193084149510293824, 0
36000, 0.1229374163817452058, 0.8770625836182547942, 1
37000, 0.1335699306339732214, 0.8664300693660267786, 0
38000, 0.1867909238249594813, 0.8132090761750405187, 0
39000, 0.1432773836303858799, 0.8567226163696141201, 1
40000, 0.0951371218546791065, 0.9048628781453208935, 1
41000, 0.1825914935707220573, 0.8174085064292779427, 0
42000, 0.1948024948024948024, 0.8051975051975051976, 0
43000, 0.1067519545131485429, 0.8932480454868514571, 1
44000, 0.139986715376951179, 0.860013284623048821, 0
45000, 0.1741729772817855719, 0.8258270227182144281, 0
46000, 0.1360555196901226597, 0.8639444803098773403, 1
47000, 0.1196291936433195997, 0.8803708063566804003, 0
48000, 0.1625122669283611383, 0.8374877330716388617, 0
49000, 0.1614114114114114114, 0.8385885885885885886, 1
50000, 0.1075505432540228304, 0.8924494567459771696, 1
51000, 0.1549795845908041895, 0.8450204154091958105, 0
52000, 0.1825914935707220573, 0.8174085064292779427, 0
53000, 0.1177536231884057971, 0.8822463768115942029, 1
54000, 0.1411436082813013473, 0.8588563917186986527, 0
55000, 0.1551758394595668587, 0.8448241605404331413, 0
56000, 0.1334262323636997038, 0.8665737676363002962, 1
57000, 0.1149313739082212671, 0.8850686260917787329, 1
58000, 0.1827697262479871175, 0.8172302737520128825, 0
59000, 0.1848655158570855078, 0.8151344841429144922, 0
